2022-01-13 10:23:27 status half-configured libgs9-common:all 9.50~dfsg-5ubuntu4.4
2022-01-13 10:23:27 status unpacked libgs9-common:all 9.50~dfsg-5ubuntu4.4
2022-01-13 10:23:27 status half-installed libgs9-common:all 9.50~dfsg-5ubuntu4.4
2022-01-13 10:23:27 status unpacked libgs9-common:all 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 startup packages configure
2022-01-13 10:23:27 configure libgs9-common:all 9.50~dfsg-5ubuntu4.5 <none>
2022-01-13 10:23:27 status unpacked libgs9-common:all 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 status half-configured libgs9-common:all 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 status installed libgs9-common:all 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 configure libgs9:amd64 9.50~dfsg-5ubuntu4.5 <none>
2022-01-13 10:23:27 status unpacked libgs9:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 status half-configured libgs9:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 status installed libgs9:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 configure ghostscript:amd64 9.50~dfsg-5ubuntu4.5 <none>
2022-01-13 10:23:27 status unpacked ghostscript:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 status half-configured ghostscript:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 status installed ghostscript:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 configure ghostscript-x:amd64 9.50~dfsg-5ubuntu4.5 <none>
2022-01-13 10:23:27 status unpacked ghostscript-x:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 status half-configured ghostscript-x:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 status installed ghostscript-x:amd64 9.50~dfsg-5ubuntu4.5
2022-01-13 10:23:27 trigproc libc-bin:amd64 2.31-0ubuntu9.2 <none>
2022-01-13 10:23:27 status half-configured libc-bin:amd64 2.31-0ubuntu9.2
2022-01-13 10:23:27 status installed libc-bin:amd64 2.31-0ubuntu9.2
2022-01-13 10:23:27 trigproc man-db:amd64 2.9.1-1 <none>
2022-01-13 10:23:27 status half-configured man-db:amd64 2.9.1-1
2022-01-13 10:23:29 status installed man-db:amd64 2.9.1-1
2022-01-13 10:23:32 startup archives unpack
2022-01-13 10:23:32 upgrade systemd-timesyncd:amd64 245.4-4ubuntu3.13 245.4-4ubuntu3.15
2022-01-13 10:23:32 status half-configured systemd-timesyncd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status unpacked systemd-timesyncd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status half-installed systemd-timesyncd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status triggers-pending dbus:amd64 1.12.16-2ubuntu2.1
2022-01-13 10:23:32 status triggers-pending man-db:amd64 2.9.1-1
2022-01-13 10:23:32 status unpacked systemd-timesyncd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:32 upgrade libnss-systemd:amd64 245.4-4ubuntu3.13 245.4-4ubuntu3.15
2022-01-13 10:23:32 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.2
2022-01-13 10:23:32 status half-configured libnss-systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status unpacked libnss-systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status half-installed libnss-systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status unpacked libnss-systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:32 upgrade systemd-sysv:amd64 245.4-4ubuntu3.13 245.4-4ubuntu3.15
2022-01-13 10:23:32 status half-configured systemd-sysv:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status unpacked systemd-sysv:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status half-installed systemd-sysv:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status unpacked systemd-sysv:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:32 upgrade libpam-systemd:amd64 245.4-4ubuntu3.13 245.4-4ubuntu3.15
2022-01-13 10:23:32 status half-configured libpam-systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status half-installed libpam-systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:32 upgrade systemd:amd64 245.4-4ubuntu3.13 245.4-4ubuntu3.15
2022-01-13 10:23:32 status half-configured systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status unpacked systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:32 status half-installed systemd:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:33 status unpacked systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:33 upgrade libsystemd0:amd64 245.4-4ubuntu3.13 245.4-4ubuntu3.15
2022-01-13 10:23:33 status half-configured libsystemd0:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:33 status unpacked libsystemd0:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:33 status half-installed libsystemd0:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:33 status unpacked libsystemd0:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:33 startup packages configure
2022-01-13 10:23:33 configure libsystemd0:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:33 status unpacked libsystemd0:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:33 status half-configured libsystemd0:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:33 status installed libsystemd0:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:33 startup packages configure
2022-01-13 10:23:33 configure systemd:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:33 status unpacked systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:33 status half-configured systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status installed systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 configure systemd-timesyncd:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:34 status unpacked systemd-timesyncd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status half-configured systemd-timesyncd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status installed systemd-timesyncd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 configure systemd-sysv:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:34 status unpacked systemd-sysv:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status half-configured systemd-sysv:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status installed systemd-sysv:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 configure libnss-systemd:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:34 status unpacked libnss-systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status half-configured libnss-systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status installed libnss-systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 configure libpam-systemd:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:34 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status half-configured libpam-systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 status installed libpam-systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:34 trigproc libc-bin:amd64 2.31-0ubuntu9.2 <none>
2022-01-13 10:23:34 status half-configured libc-bin:amd64 2.31-0ubuntu9.2
2022-01-13 10:23:34 status installed libc-bin:amd64 2.31-0ubuntu9.2
2022-01-13 10:23:34 trigproc man-db:amd64 2.9.1-1 <none>
2022-01-13 10:23:34 status half-configured man-db:amd64 2.9.1-1
2022-01-13 10:23:37 status installed man-db:amd64 2.9.1-1
2022-01-13 10:23:37 trigproc dbus:amd64 1.12.16-2ubuntu2.1 <none>
2022-01-13 10:23:37 status half-configured dbus:amd64 1.12.16-2ubuntu2.1
2022-01-13 10:23:37 status installed dbus:amd64 1.12.16-2ubuntu2.1
2022-01-13 10:23:40 startup archives unpack
2022-01-13 10:23:40 upgrade udev:amd64 245.4-4ubuntu3.13 245.4-4ubuntu3.15
2022-01-13 10:23:40 status half-configured udev:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:40 status unpacked udev:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:40 status half-installed udev:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:40 status triggers-pending systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:40 status triggers-pending man-db:amd64 2.9.1-1
2022-01-13 10:23:40 status unpacked udev:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:41 upgrade libudev1:amd64 245.4-4ubuntu3.13 245.4-4ubuntu3.15
2022-01-13 10:23:41 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.2
2022-01-13 10:23:41 status half-configured libudev1:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:41 status unpacked libudev1:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:41 status half-installed libudev1:amd64 245.4-4ubuntu3.13
2022-01-13 10:23:41 status unpacked libudev1:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:41 startup packages configure
2022-01-13 10:23:41 configure libudev1:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:41 status unpacked libudev1:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:41 status half-configured libudev1:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:41 status installed libudev1:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:41 startup packages configure
2022-01-13 10:23:41 configure udev:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:41 status unpacked udev:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:41 status half-configured udev:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:42 status installed udev:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:42 status triggers-pending initramfs-tools:all 0.136ubuntu6.6
2022-01-13 10:23:42 trigproc systemd:amd64 245.4-4ubuntu3.15 <none>
2022-01-13 10:23:42 status half-configured systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:42 status installed systemd:amd64 245.4-4ubuntu3.15
2022-01-13 10:23:42 trigproc man-db:amd64 2.9.1-1 <none>
2022-01-13 10:23:42 status half-configured man-db:amd64 2.9.1-1
2022-01-13 10:23:43 status installed man-db:amd64 2.9.1-1
2022-01-13 10:23:43 trigproc libc-bin:amd64 2.31-0ubuntu9.2 <none>
2022-01-13 10:23:43 status half-configured libc-bin:amd64 2.31-0ubuntu9.2
2022-01-13 10:23:43 status installed libc-bin:amd64 2.31-0ubuntu9.2
2022-01-13 10:23:43 trigproc initramfs-tools:all 0.136ubuntu6.6 <none>
2022-01-13 10:23:43 status half-configured initramfs-tools:all 0.136ubuntu6.6
2022-01-13 10:23:55 status installed initramfs-tools:all 0.136ubuntu6.6
2022-01-14 11:15:20 startup archives unpack
2022-01-14 11:15:20 upgrade firefox-locale-en:amd64 95.0.1+build2-0ubuntu0.20.04.1 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:20 status half-configured firefox-locale-en:amd64 95.0.1+build2-0ubuntu0.20.04.1
2022-01-14 11:15:20 status unpacked firefox-locale-en:amd64 95.0.1+build2-0ubuntu0.20.04.1
2022-01-14 11:15:20 status half-installed firefox-locale-en:amd64 95.0.1+build2-0ubuntu0.20.04.1
2022-01-14 11:15:20 status unpacked firefox-locale-en:amd64 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:20 startup packages configure
2022-01-14 11:15:20 configure firefox-locale-en:amd64 96.0+build2-0ubuntu0.20.04.1 <none>
2022-01-14 11:15:20 status unpacked firefox-locale-en:amd64 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:20 status half-configured firefox-locale-en:amd64 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:20 status installed firefox-locale-en:amd64 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:23 startup archives unpack
2022-01-14 11:15:24 upgrade python3-pil:amd64 7.0.0-4ubuntu0.4 7.0.0-4ubuntu0.5
2022-01-14 11:15:24 status half-configured python3-pil:amd64 7.0.0-4ubuntu0.4
2022-01-14 11:15:24 status unpacked python3-pil:amd64 7.0.0-4ubuntu0.4
2022-01-14 11:15:24 status half-installed python3-pil:amd64 7.0.0-4ubuntu0.4
2022-01-14 11:15:24 status unpacked python3-pil:amd64 7.0.0-4ubuntu0.5
2022-01-14 11:15:24 startup packages configure
2022-01-14 11:15:24 configure python3-pil:amd64 7.0.0-4ubuntu0.5 <none>
2022-01-14 11:15:24 status unpacked python3-pil:amd64 7.0.0-4ubuntu0.5
2022-01-14 11:15:24 status half-configured python3-pil:amd64 7.0.0-4ubuntu0.5
2022-01-14 11:15:24 status installed python3-pil:amd64 7.0.0-4ubuntu0.5
2022-01-14 11:15:27 startup archives unpack
2022-01-14 11:15:27 upgrade firefox:amd64 95.0.1+build2-0ubuntu0.20.04.1 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:27 status half-configured firefox:amd64 95.0.1+build2-0ubuntu0.20.04.1
2022-01-14 11:15:27 status unpacked firefox:amd64 95.0.1+build2-0ubuntu0.20.04.1
2022-01-14 11:15:27 status half-installed firefox:amd64 95.0.1+build2-0ubuntu0.20.04.1
2022-01-14 11:15:32 status triggers-pending gnome-menus:amd64 3.36.0-1ubuntu1
2022-01-14 11:15:32 status triggers-pending desktop-file-utils:amd64 0.24-1ubuntu3
2022-01-14 11:15:32 status triggers-pending mime-support:all 3.64ubuntu1
2022-01-14 11:15:32 status triggers-pending hicolor-icon-theme:all 0.17-2
2022-01-14 11:15:32 status triggers-pending man-db:amd64 2.9.1-1
2022-01-14 11:15:32 status unpacked firefox:amd64 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:32 startup packages configure
2022-01-14 11:15:32 configure firefox:amd64 96.0+build2-0ubuntu0.20.04.1 <none>
2022-01-14 11:15:32 status unpacked firefox:amd64 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:32 status half-configured firefox:amd64 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:32 status installed firefox:amd64 96.0+build2-0ubuntu0.20.04.1
2022-01-14 11:15:32 trigproc man-db:amd64 2.9.1-1 <none>
2022-01-14 11:15:32 status half-configured man-db:amd64 2.9.1-1
2022-01-14 11:15:33 status installed man-db:amd64 2.9.1-1
2022-01-14 11:15:33 trigproc desktop-file-utils:amd64 0.24-1ubuntu3 <none>
2022-01-14 11:15:33 status half-configured desktop-file-utils:amd64 0.24-1ubuntu3
2022-01-14 11:15:33 status installed desktop-file-utils:amd64 0.24-1ubuntu3
2022-01-14 11:15:33 trigproc mime-support:all 3.64ubuntu1 <none>
2022-01-14 11:15:33 status half-configured mime-support:all 3.64ubuntu1
2022-01-14 11:15:34 status installed mime-support:all 3.64ubuntu1
2022-01-14 11:15:34 trigproc hicolor-icon-theme:all 0.17-2 <none>
2022-01-14 11:15:34 status half-configured hicolor-icon-theme:all 0.17-2
2022-01-14 11:15:34 status installed hicolor-icon-theme:all 0.17-2
2022-01-14 11:15:34 trigproc gnome-menus:amd64 3.36.0-1ubuntu1 <none>
2022-01-14 11:15:34 status half-configured gnome-menus:amd64 3.36.0-1ubuntu1
2022-01-14 11:15:34 status installed gnome-menus:amd64 3.36.0-1ubuntu1
2022-01-17 18:18:59 startup archives unpack
2022-01-17 18:18:59 install libc-ares2:amd64 <none> 1.15.0-1ubuntu0.1
2022-01-17 18:18:59 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.2
2022-01-17 18:18:59 status half-installed libc-ares2:amd64 1.15.0-1ubuntu0.1
2022-01-17 18:18:59 status unpacked libc-ares2:amd64 1.15.0-1ubuntu0.1
2022-01-17 18:18:59 install libnode64:amd64 <none> 10.19.0~dfsg-3ubuntu1
2022-01-17 18:18:59 status half-installed libnode64:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status unpacked libnode64:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 install nodejs-doc:all <none> 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status half-installed nodejs-doc:all 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status unpacked nodejs-doc:all 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 install nodejs:amd64 <none> 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status half-installed nodejs:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status triggers-pending man-db:amd64 2.9.1-1
2022-01-17 18:19:00 status unpacked nodejs:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 startup packages configure
2022-01-17 18:19:00 configure libc-ares2:amd64 1.15.0-1ubuntu0.1 <none>
2022-01-17 18:19:00 status unpacked libc-ares2:amd64 1.15.0-1ubuntu0.1
2022-01-17 18:19:00 status half-configured libc-ares2:amd64 1.15.0-1ubuntu0.1
2022-01-17 18:19:00 status installed libc-ares2:amd64 1.15.0-1ubuntu0.1
2022-01-17 18:19:00 configure libnode64:amd64 10.19.0~dfsg-3ubuntu1 <none>
2022-01-17 18:19:00 status unpacked libnode64:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status half-configured libnode64:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status installed libnode64:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 configure nodejs-doc:all 10.19.0~dfsg-3ubuntu1 <none>
2022-01-17 18:19:00 status unpacked nodejs-doc:all 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status half-configured nodejs-doc:all 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status installed nodejs-doc:all 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 configure nodejs:amd64 10.19.0~dfsg-3ubuntu1 <none>
2022-01-17 18:19:00 status unpacked nodejs:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status half-configured nodejs:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 status installed nodejs:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:00 trigproc libc-bin:amd64 2.31-0ubuntu9.2 <none>
2022-01-17 18:19:00 status half-configured libc-bin:amd64 2.31-0ubuntu9.2
2022-01-17 18:19:00 status installed libc-bin:amd64 2.31-0ubuntu9.2
2022-01-17 18:19:00 trigproc man-db:amd64 2.9.1-1 <none>
2022-01-17 18:19:00 status half-configured man-db:amd64 2.9.1-1
2022-01-17 18:19:12 status installed man-db:amd64 2.9.1-1
2022-01-17 18:19:52 startup archives unpack
2022-01-17 18:19:52 install libpython2.7-minimal:amd64 <none> 2.7.18-1~20.04.1
2022-01-17 18:19:52 status half-installed libpython2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:52 status unpacked libpython2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:52 install python2.7-minimal:amd64 <none> 2.7.18-1~20.04.1
2022-01-17 18:19:52 status half-installed python2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:52 status triggers-pending man-db:amd64 2.9.1-1
2022-01-17 18:19:52 status unpacked python2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:52 install python2-minimal:amd64 <none> 2.7.17-2ubuntu4
2022-01-17 18:19:52 status half-installed python2-minimal:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:52 status unpacked python2-minimal:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:52 install libpython2.7-stdlib:amd64 <none> 2.7.18-1~20.04.1
2022-01-17 18:19:52 status half-installed libpython2.7-stdlib:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 status unpacked libpython2.7-stdlib:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 install python2.7:amd64 <none> 2.7.18-1~20.04.1
2022-01-17 18:19:53 status half-installed python2.7:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 status triggers-pending gnome-menus:amd64 3.36.0-1ubuntu1
2022-01-17 18:19:53 status triggers-pending desktop-file-utils:amd64 0.24-1ubuntu3
2022-01-17 18:19:53 status triggers-pending mime-support:all 3.64ubuntu1
2022-01-17 18:19:53 status unpacked python2.7:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 install libpython2-stdlib:amd64 <none> 2.7.17-2ubuntu4
2022-01-17 18:19:53 status half-installed libpython2-stdlib:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:53 status unpacked libpython2-stdlib:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:53 startup packages configure
2022-01-17 18:19:53 configure libpython2.7-minimal:amd64 2.7.18-1~20.04.1 <none>
2022-01-17 18:19:53 status unpacked libpython2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 status half-configured libpython2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 status installed libpython2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 configure python2.7-minimal:amd64 2.7.18-1~20.04.1 <none>
2022-01-17 18:19:53 status unpacked python2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 status half-configured python2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 status installed python2.7-minimal:amd64 2.7.18-1~20.04.1
2022-01-17 18:19:53 configure python2-minimal:amd64 2.7.17-2ubuntu4 <none>
2022-01-17 18:19:53 status unpacked python2-minimal:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:53 status half-configured python2-minimal:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:53 status installed python2-minimal:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:53 startup archives unpack
2022-01-17 18:19:53 install python2:amd64 <none> 2.7.17-2ubuntu4
2022-01-17 18:19:53 status half-installed python2:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:53 status unpacked python2:amd64 2.7.17-2ubuntu4
2022-01-17 18:19:53 install python-pkg-resources:all <none> 44.0.0-2
2022-01-17 18:19:53 status half-installed python-pkg-resources:all 44.0.0-2
2022-01-17 18:19:54 status unpacked python-pkg-resources:all 44.0.0-2
2022-01-17 18:19:54 install gyp:all <none> 0.1+20180428git4d467626-3ubuntu1
2022-01-17 18:19:54 status half-installed gyp:all 0.1+20180428git4d467626-3ubuntu1
2022-01-17 18:19:54 status unpacked gyp:all 0.1+20180428git4d467626-3ubuntu1
2022-01-17 18:19:54 install javascript-common:all <none> 11
2022-01-17 18:19:54 status half-installed javascript-common:all 11
2022-01-17 18:19:54 status unpacked javascript-common:all 11
2022-01-17 18:19:54 install libjs-is-typedarray:all <none> 1.0.0-2
2022-01-17 18:19:54 status half-installed libjs-is-typedarray:all 1.0.0-2
2022-01-17 18:19:54 status unpacked libjs-is-typedarray:all 1.0.0-2
2022-01-17 18:19:54 install libjs-psl:all <none> 1.7.0+ds-1
2022-01-17 18:19:54 status half-installed libjs-psl:all 1.7.0+ds-1
2022-01-17 18:19:54 status unpacked libjs-psl:all 1.7.0+ds-1
2022-01-17 18:19:54 install libjs-typedarray-to-buffer:all <none> 3.0.3-3
2022-01-17 18:19:54 status half-installed libjs-typedarray-to-buffer:all 3.0.3-3
2022-01-17 18:19:54 status unpacked libjs-typedarray-to-buffer:all 3.0.3-3
2022-01-17 18:19:54 install libssl-dev:amd64 <none> 1.1.1f-1ubuntu2.10
2022-01-17 18:19:54 status half-installed libssl-dev:amd64 1.1.1f-1ubuntu2.10
2022-01-17 18:19:54 status unpacked libssl-dev:amd64 1.1.1f-1ubuntu2.10
2022-01-17 18:19:54 install libuv1-dev:amd64 <none> 1.34.2-1ubuntu1.3
2022-01-17 18:19:54 status half-installed libuv1-dev:amd64 1.34.2-1ubuntu1.3
2022-01-17 18:19:54 status unpacked libuv1-dev:amd64 1.34.2-1ubuntu1.3
2022-01-17 18:19:54 install libnode-dev:amd64 <none> 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:54 status half-installed libnode-dev:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:54 status unpacked libnode-dev:amd64 10.19.0~dfsg-3ubuntu1
2022-01-17 18:19:54 install node-fast-deep-equal:all <none> 1.1.0-1
2022-01-17 18:19:54 status half-installed node-fast-deep-equal:all 1.1.0-1
2022-01-17 18:19:54 status unpacked node-fast-deep-equal:all 1.1.0-1
2022-01-17 18:19:54 install node-jsonify:all <none> 0.0.0-1
2022-01-17 18:19:54 status half-installed node-jsonify:all 0.0.0-1
2022-01-17 18:19:54 status unpacked node-jsonify:all 0.0.0-1
2022-01-17 18:19:54 install node-json-stable-stringify:all <none> 1.0.1-1
2022-01-17 18:19:54 status half-installed node-json-stable-stringify:all 1.0.1-1
2022-01-17 18:19:54 status unpacked node-json-stable-stringify:all 1.0.1-1
2022-01-17 18:19:54 install node-json-schema-traverse:all <none> 0.3.1-1
2022-01-17 18:19:54 status half-installed node-json-schema-traverse:all 0.3.1-1
2022-01-17 18:19:54 status unpacked node-json-schema-traverse:all 0.3.1-1
2022-01-17 18:19:54 install node-punycode:all <none> 2.1.1-3
2022-01-17 18:19:54 status half-installed node-punycode:all 2.1.1-3
2022-01-17 18:19:54 status unpacked node-punycode:all 2.1.1-3
2022-01-17 18:19:54 install node-uri-js:all <none> 4.2.2+dfsg-5
2022-01-17 18:19:54 status half-installed node-uri-js:all 4.2.2+dfsg-5
2022-01-17 18:19:54 status unpacked node-uri-js:all 4.2.2+dfsg-5
2022-01-17 18:19:54 install node-ajv:all <none> 6.10.2-1
2022-01-17 18:19:54 status half-installed node-ajv:all 6.10.2-1
2022-01-17 18:19:54 status unpacked node-ajv:all 6.10.2-1
2022-01-17 18:19:54 install node-clone:all <none> 2.1.2-1
2022-01-17 18:19:54 status half-installed node-clone:all 2.1.2-1
2022-01-17 18:19:55 status unpacked node-clone:all 2.1.2-1
2022-01-17 18:19:55 install node-defaults:all <none> 1.0.3-1
2022-01-17 18:19:55 status half-installed node-defaults:all 1.0.3-1
2022-01-17 18:19:55 status unpacked node-defaults:all 1.0.3-1
2022-01-17 18:19:55 install node-wcwidth.js:all <none> 1.0.0-1
2022-01-17 18:19:55 status half-installed node-wcwidth.js:all 1.0.0-1
2022-01-17 18:19:55 status unpacked node-wcwidth.js:all 1.0.0-1
2022-01-17 18:19:55 install node-ansi-regex:all <none> 5.0.0-1
2022-01-17 18:19:55 status half-installed node-ansi-regex:all 5.0.0-1
2022-01-17 18:19:55 status unpacked node-ansi-regex:all 5.0.0-1
2022-01-17 18:19:55 install node-strip-ansi:all <none> 6.0.0-2
2022-01-17 18:19:55 status half-installed node-strip-ansi:all 6.0.0-2
2022-01-17 18:19:55 status unpacked node-strip-ansi:all 6.0.0-2
2022-01-17 18:19:55 install node-string-width:all <none> 2.1.1-1
2022-01-17 18:19:55 status half-installed node-string-width:all 2.1.1-1
2022-01-17 18:19:55 status unpacked node-string-width:all 2.1.1-1
2022-01-17 18:19:55 install node-ansi-align:all <none> 3.0.0-1
2022-01-17 18:19:55 status half-installed node-ansi-align:all 3.0.0-1
2022-01-17 18:19:55 status unpacked node-ansi-align:all 3.0.0-1
2022-01-17 18:19:55 install node-ansistyles:all <none> 0.1.3-2
2022-01-17 18:19:55 status half-installed node-ansistyles:all 0.1.3-2
2022-01-17 18:19:55 status unpacked node-ansistyles:all 0.1.3-2
2022-01-17 18:19:55 install node-aproba:all <none> 2.0.0-1
2022-01-17 18:19:55 status half-installed node-aproba:all 2.0.0-1
2022-01-17 18:19:55 status unpacked node-aproba:all 2.0.0-1
